OBJECTID_12,OBJECTID,OBJECTID_1,FOLIO,NOMBRE,REGION,CUT_R,PROVINCIA,CUT_P,CUT,COMUNA,AN_CAT,N_HOG,FUENTE,OBS,HECTAREAS,Shape_Leng,Shape_Length,Shape_Area
1243,1243,786,110102,Pasaje Colón - El Colorado,Tarapacá,01,Iquique,011,1101,Iquique,CATASTRO_2019,9,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.0611658,119.58982482,0.00103251964111951,4.63205742341878e-08
1244,1244,1177,550302,Los Soiles Gallineros,Valparaíso,05,Quillota,055,5503,Hijuelas,CATASTRO_2011,65,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,1.79862375,628.25454379,0.00529461022934601,1.21924347070954e-06
1245,1245,787,110103,Chanavayita,Tarapacá,01,Iquique,011,1101,Iquique,CATASTRO_2019,54,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,2.44216327,620.94909275,0.00539506167288862,1.84353703112375e-06
1246,1246,1178,570401,Olegario Contreras,Valparaíso,05,San Felipe de Aconcagua,057,5704,Panquehue,CATASTRO_2011,13,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.33806926,395.46342358,0.00332844272492099,2.29345190457341e-07
1247,1247,788,110112,Caramucho,Tarapacá,01,Iquique,011,1101,Iquique,CATASTRO_2019,36,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,1.59095312,648.43409044,0.00566427170646342,1.20126037054827e-06
1248,1248,1179,570101,Cerro La Virgen,Valparaíso,05,San Felipe de Aconcagua,057,5701,San Felipe,CATASTRO_2011,68,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,1.51946327,1492.92911898,0.0123409214413771,1.03146836666774e-06
1249,1249,789,110704,La Pampa,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,228,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,4.49917207,1158.45597972,0.0102177572328923,3.40524730113457e-06
1250,1250,1180,550605,Callejón Navia,Valparaíso,05,Quillota,055,5506,Nogales,CATASTRO_2011,16,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.24295794,357.78847911,0.00302640870621667,1.65019536066893e-07
1251,1251,790,110705,Renacer,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,220,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,3.17566297,703.71665977,0.00612050780641321,2.40361234256329e-06
1252,1252,791,110706,Sitio 49,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,10,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,0.56791212,319.52027399,0.00278528023358112,4.29865239587023e-07
1253,1253,1181,1360204,Chiñihue Los Quilos,Metropolitana,13,Talagante,136,13602,El Monte,CATASTRO_2011,27,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,1.10761411,510.20457916,0.00426132015662633,7.43694871667904e-07
1254,1254,792,110707,Pampa Ilusión,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,43,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,1.76287498,545.95524231,0.00475161829849062,1.33458798799416e-06
1255,1255,1182,1340211,Las Camelias,Metropolitana,13,Maipo,134,13402,Buin,CATASTRO_2011,26,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.80632893,747.79546447,0.00590125429566626,5.41294980698881e-07
1256,1256,1183,1360205,La Red,Metropolitana,13,Talagante,136,13602,El Monte,CATASTRO_2011,13,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,0.41199974,572.25378824,0.00506311287019177,2.76578119145725e-07
1257,1257,793,110708,Tarapacá,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,107,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,4.30544563,954.3650715,0.0083057911776428,3.25945837989639e-06
1258,1258,1184,830108,El Arrayan,Biobío,08,Biobío,083,8301,Los Angeles,CATASTRO_2011,9,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,2.1652494,958.84741814,0.00841175903194912,1.38663248003056e-06
1259,1259,794,110709,Pueblo Unido,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,69,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,1.92509065,553.37928123,0.00481543441941874,1.45741362834382e-06
1260,1260,1185,830109,El Porvenir,Biobío,08,Biobío,083,8301,Los Angeles,CATASTRO_2011,38,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,19.25194723,3179.01167831,0.0272469066884398,1.23351571489088e-05
1261,1261,795,110710,La Gran Familia,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,36,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,1.40703424,574.04420733,0.0050894415020269,1.06520491265737e-06
1262,1262,1186,830110,Los Robles,Biobío,08,Biobío,083,8301,Los Angeles,CATASTRO_2011,14,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,2.8972949,994.53840339,0.00830437813860751,1.85710567527095e-06
1263,1263,1187,830404,Diuquin Laja,Biobío,08,Biobío,083,8304,Laja,CATASTRO_2011,21,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,1.50842645,2158.93084434,0.0184340353438796,9.67460012865867e-07
1264,1264,796,110711,Jardín Del Edén,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,118,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,4.24843115,831.27363179,0.00727011503872813,3.21632381213053e-06
1265,1265,1188,911801,Costanera Queule,La Araucanía,09,Cautín,091,9118,Toltén,CATASTRO_2019,13,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.56214256,467.3254796,0.00399231200072212,3.50548970942753e-07
1266,1266,797,110712,Jireh,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,122,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,2.55732056,696.08121397,0.00604803611550707,1.93604074121106e-06
1267,1267,1189,911802,Paz Y Progreso,La Araucanía,09,Cautín,091,9118,Toltén,CATASTRO_2019,27,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,3.48375164,1107.37162924,0.00884493714014749,2.17255084899672e-06
1268,1268,798,110713,Nuevo Amanecer II,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,39,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.5425895,380.52225077,0.00324939452395141,4.10771943640182e-07
1269,1269,1190,920201,Mi Gran Sueño,La Araucanía,09,Malleco,092,9202,Collipulli,CATASTRO_2019,16,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,1.32533456,464.70105034,0.00381908300121242,8.43347138592253e-07
1270,1270,799,110714,Los Álamos,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,63,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,0.96868031,407.70715934,0.00356707694507919,7.33345573479888e-07
1271,1271,1191,920202,Comunidad Indígena Urbana Wenehuen,La Araucanía,09,Malleco,092,9202,Collipulli,CATASTRO_2019,37,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,8.95148302,1957.84524175,0.0160086956917335,5.69587067120026e-06
1272,1272,800,110715,Señor De Los Milagros,Tarapacá,01,Iquique,011,1107,Alto Hospicio,CATASTRO_2019,52,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,0.88544568,441.37500104,0.0039005997744743,6.70334453174978e-07
1273,1273,1192,920203,Nuestro Esfuerzo (Millaray),La Araucanía,09,Malleco,092,9202,Collipulli,CATASTRO_2019,39,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,1.70900247,905.76019869,0.00787104990674635,1.08751889061128e-06
1274,1274,1193,920205,Grupo No Organizado,La Araucanía,09,Malleco,092,9202,Collipulli,CATASTRO_2019,19,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,4.58694944,1466.82593438,0.0116553092780739,2.91886833554649e-06
1275,1275,1194,911102,Línea Férrea Siempre Viva,La Araucanía,09,Cautín,091,9111,Nueva Imperial,CATASTRO_2019,14,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.53006365,423.74734228,0.00351254630174608,3.33616873670924e-07
1276,1276,1195,910201,San Francisco,La Araucanía,09,Cautín,091,9102,Carahue,CATASTRO_2019,14,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.45879767,435.97659649,0.00352815546473432,2.88890283542065e-07
1277,1277,1196,920601,Línea Férrea,La Araucanía,09,Malleco,092,9206,Los Sauces,CATASTRO_2019,9,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,3.13718196,928.26096445,0.00750445652335775,1.99549660409023e-06
1278,1278,1197,920102,Los Rieles (Gabriela Mistral),La Araucanía,09,Malleco,092,9201,Angol,CATASTRO_2019,25,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,1.4229965,895.36707981,0.00681806001876703,9.07231205416095e-07
1279,1279,1198,920801,Recinto Estación,La Araucanía,09,Malleco,092,9208,Purén,CATASTRO_2019,33,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,5.50650209,2015.11886244,0.0175518275706825,3.50015430950371e-06
1280,1280,1199,920301,9 Oriente,La Araucanía,09,Malleco,092,9203,Curacautín,CATASTRO_2019,10,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE,0.38638387,253.8310351,0.00199617681430801,2.44222795437553e-07
1281,1281,1200,910501,La Construcción,La Araucanía,09,Cautín,091,9105,Freire,CATASTRO_2019,15,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,1.32700411,1007.82936907,0.00744038550424161,8.32761378703572e-07
1282,1282,142299,810502,Toma Santa Rosa,Biobío,08,Concepción,081,8105,Hualqui, ,27,EP,NUEVO CAMPAMENTO,0.67043664,404.22692043,0.00317299999853241,4.32267700347011e-07
1283,1283,142399,810503,Toma Villa Los Alamos,Biobío,08,Concepción,081,8105,Hualqui, ,35,EP,NUEVO CAMPAMENTO,1.48049351,727.38366153,0.00593764571138579,9.54579577131737e-07
1284,1284,406,820502,Hortalizas,Biobío,08,Arauco,082,8205,Curanilahue,CATASTRO_2019,12,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES,0.2608889,250.16193997,0.00203543686046765,1.67087003076178e-07
1285,1285,500,820528,Peumayén,Biobío,08,Arauco,082,8205,Curanilahue, ,14,MUNICIPALIDAD,NUEVO CAMPAMENTO,0.44550556,272.65219743,0.00220165126715734,2.85247130758044e-07
1286,1286,142799,820532,Las Minas de Colico Norte,Biobío,08,Arauco,082,8205,Curanilahue, ,100,MUNICIPALIDAD,NUEVO CAMPAMENTO,88.29698987,12527.9030651,0.0978708146298089,5.65927820062993e-05
1287,1287,142899,820533,Villa El Edén,Biobío,08,Arauco,082,8205,Curanilahue, ,135,MUNICIPALIDAD,NUEVO CAMPAMENTO,129.35951352,5578.92213815,0.0428820621359678,8.28807238238016e-05
1288,1288,142999,820534,Villa Las Torres,Biobío,08,Arauco,082,8205,Curanilahue, ,10,MUNICIPALIDAD,NUEVO CAMPAMENTO,5.31964654,925.748469,0.00730579671027876,3.40790139962369e-06
1289,1289,143799,820540,Nueva Esperanza Villa El pino,Biobío,08,Arauco,082,8205,Curanilahue, ,63,MUNICIPALIDAD,NUEVO CAMPAMENTO,9.90928311,1914.62327121,0.0151600681749818,6.34723602881221e-06
1290,1290,143999,820552,Altos de curanilahue,Biobío,08,Arauco,082,8205,Curanilahue, ,35,MUNICIPALIDAD,NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR,8.40783319,1651.06513978,0.0137862749161927,5.38503110802768e-06
1291,1291,144199,820519,Comité Pre Vivienda EX Recinto Colico Sur,Biobío,08,Arauco,082,8205,Curanilahue, ,112,MUNICIPALIDAD,NUEVO CAMPAMENTO,19.97281978,2754.09718733,0.0226637758510007,1.27921607685747e-05
1292,1292,144299,820520,Recuperación Cerro Colo Colo,Biobío,08,Arauco,082,8205,Curanilahue, ,40,MUNICIPALIDAD,NUEVO CAMPAMENTO,9.35176129,1834.45141226,0.0153927226875872,5.98925301396575e-06
1293,1293,144899,820551,Campamento Los Pumas,Biobío,08,Arauco,082,8205,Curanilahue, ,0,MUNICIPALIDAD,NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR,1.15297185,538.81221003,0.00410867433531776,7.38340631851804e-07
1294,1294,144999,820550,Bellavista La Cascada,Biobío,08,Arauco,082,8205,Curanilahue, ,10,MUNICIPALIDAD,NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR,2.51305168,694.73366314,0.00558840971323722,1.60935832128262e-06
1295,1295,145099,820525,Fundo La Piscina,Biobío,08,Arauco,082,8205,Curanilahue, ,10,MUNICIPALIDAD,NUEVO CAMPAMENTO,1.57273117,557.65081595,0.00437733910137336,1.00704107465348e-06
1296,1296,145499,820545,Los Aromos Sector el 3 -B,Biobío,08,Arauco,082,8205,Curanilahue, ,0,MUNICIPALIDAD,NUEVO CAMPAMENTO,5.72762325,2118.53888855,0.0158700534807082,3.66705445104064e-06
1297,1297,145599,820546,Esperanza por tener una vivienda,Biobío,08,Arauco,082,8205,Curanilahue, ,27,MUNICIPALIDAD,NUEVO CAMPAMENTO,4.24968481,1220.4751117,0.00905159215598263,2.72092898487732e-06
1298,1298,145899,811123,Comunidad Laurelia Arcoíris  camino Coroney Tomé,Biobío,08,Concepción,081,8111,Tomé, ,11,MUNICIPALIDAD,NUEVO CAMPAMENTO,0.86645149,355.93652739,0.00287801652606136,5.61027621653575e-07
1299,1299,145999,811124,Los Pinos  Chacra Alicia Dichato  Tomé,Biobío,08,Concepción,081,8111,Tomé, ,23,MUNICIPALIDAD,NUEVO CAMPAMENTO,1.57083623,573.59685468,0.00442908065382055,1.01829968425265e-06
1300,1300,1152,220106,Quetena,Antofagasta,02,El Loa,022,2201,Calama,CATASTRO_2019,41,MINVU,CAMPAMENTO EN CATASTRO NACIONAL 2022,23.78509187,2523.06123411,0.0222189626067826,1.77379109747486e-05
1301,1301,146099,830902,Toma San Lorencito,Biobío,08,Biobío,083,8309,Quilleco, ,25,MUNICIPALIDAD,NUEVO CAMPAMENTO,4.41578368,891.88301828,0.00712251699156626,2.82874522883091e-06
1302,1302,146199,810226,Cerro Hermoso,Biobío,08,Concepción,081,8102,Coronel, ,66,MUNICIPALIDAD,NUEVO CAMPAMENTO,18.83970889,2855.47126716,0.0232433801690577,1.21400068517048e-05
1303,1303,146299,810227,Los Pinos,Biobío,08,Concepción,081,8102,Coronel, ,13, ,NUEVO CAMPAMENTO,0.75863509,452.23306254,0.00372779303268527,4.88723948480544e-07
1304,1304,146399,580126,Toma de terreno Belloto Norte,Valparaíso,05,Marga Marga,058,5801,Quilpué, ,20,MUNICIPALIDAD,NUEVO CAMPAMENTO,4.94144569,881.78086724,0.00740695829446303,3.34298014074577e-06
1305,1305,146499,1312407,Comunidad Luna Bella,Metropolitana,13,Santiago,131,13124,Pudahuel, ,78,DIRIGENTE,NUEVO CAMPAMENTO,1.17371978,449.09714042,0.00378067880032118,7.90449101235474e-07
